,level_0,index,Unnamed: 0.1,Unnamed: 0,osmid,lat,long,CLARA_ID,BG_ID,population,CLARA_count,tt_min_ems,tt_second_ems,under_4_ems,under_10_ems,min_ems_id,min_ems_lat,min_ems_long,min_ems_name,second_ems_id,second_ems_lat,second_ems_long,second_ems_name,tt_min_fire,tt_second_fire,under_9_fire,under_14_fire,min_fire_id,min_fire_lat,min_fire_long,min_fire_name,second_fire_id,second_fire_lat,second_fire_long,second_fire_name,Community,tt_min_daycare,tt_second_daycare,under_15_daycare,min_daycare_id,min_daycare_lat,min_daycare_long,min_daycare_name,second_daycare_id,second_daycare_lat,second_daycare_long,second_daycare_name,tt_min_school,tt_second_school,under_15_school,min_school_id,min_school_lat,min_school_long,min_school_name,second_school_id,second_school_lat,second_school_long,second_school_name,tt_min_high_school,tt_second_high_school,under_15_high_school,min_high_school_id,min_high_school_lat,min_high_school_long,min_high_school_name,second_high_school_id,second_high_school_lat,second_high_school_long,second_high_school_name,tt_min_hospital,tt_second_hospital,under_30_hospital,min_hospital_id,min_hospital_lat,min_hospital_long,min_hospital_name,second_hospital_id,second_hospital_lat,second_hospital_long,second_hospital_name,tt_min_dialysis,tt_second_dialysis,under_30_dialysis,min_dialysis_id,min_dialysis_lat,min_dialysis_long,min_dialysis_name,second_dialysis_id,second_dialysis_lat,second_dialysis_long,second_dialysis_name,tt_min_trauma,tt_second_trauma,under_60_trauma,min_trauma_id,min_trauma_lat,min_trauma_long,min_trauma_name,second_trauma_id,second_trauma_lat,second_trauma_long,second_trauma_name,Shape_Area,tt_min_grocery,tt_second_grocery,under_15_grocery,min_grocery_id,min_grocery_lat,min_grocery_long,min_grocery_name,second_grocery_id,second_grocery_lat,second_grocery_long,second_grocery_name
6143,4528,4528,140,140,123862287,29.692,-91.219122,68844,{'221010405001'},19.0,1.0,156.00000000000003,164.70000000000002,3,5,12609,29.69439056,-91.20843633,MORGAN CITY FIRE DEPARTMENT STATION 1,12292,29.70868188,-91.21264108,MORGAN CITY FIRE DEPARTMENT STATION 2,9.0,122.00000000000004,7,7,47283,29.693003000264845,-91.219208,Berwick Volunteer Fire Department V J Bella Central Station,43267,29.701106999729,-91.225096,Berwick Volunteer Fire Department Golden Farms Fire Substation,Morgan City,126.6,188.3,5,51388,29.69907,-91.20428,ST. MARY PARISH - BABY BEAR HEAD START CENTER,50784,29.7098,-91.24252,ST. MARY PARISH - TWEETY BIRD HEAD START,64.7,174.79999999999998,5,14096,29.6960966,-91.21962687,BERWICK ELEMENTARY SCHOOL,10627,29.70570723,-91.20358874,MORGAN CITY JUNIOR HIGH SCHOOL,229.30000000000004,258.6,3,18727,29.71440031,-91.24017917,BERWICK HIGH SCHOOL,51267,29.71701287,-91.20438525,MORGAN CITY HIGH SCHOOL,191.9,1375.4000000000003,3,2849,29.7085886,-91.2010191,OCHSNER ST. MARY,2782,29.80074801,-91.52382805,FRANKLIN FOUNDATION HOSPITAL,181.6,1449.4,2,5884,29.7091,-91.1991,MORGAN CITY DIALYSIS CTR,6450,29.8057,-91.4983,FMCNA - FRANKLIN,3939.4,5168.399999999998,0,2838,30.2026861,-92.01936274,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,2855,30.40372006,-91.10634383,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,8398.302182,57.900000000000006,140.0,5,221,29.6937,-91.223271,Berwick Stazione,2832,29.696391,-91.2089025,Sweet-Simple Cupcakes-Cakes
6144,4529,4529,141,141,123862290,29.692797,-91.219366,69254,{'221010405001'},8.0,1.0,147.00000000000003,155.70000000000002,3,5,12609,29.69439056,-91.20843633,MORGAN CITY FIRE DEPARTMENT STATION 1,12292,29.70868188,-91.21264108,MORGAN CITY FIRE DEPARTMENT STATION 2,0.0,113.00000000000004,7,7,47283,29.693003000264845,-91.219208,Berwick Volunteer Fire Department V J Bella Central Station,43267,29.701106999729,-91.225096,Berwick Volunteer Fire Department Golden Farms Fire Substation,Morgan City,117.6,179.3,5,51388,29.69907,-91.20428,ST. MARY PARISH - BABY BEAR HEAD START CENTER,50784,29.7098,-91.24252,ST. MARY PARISH - TWEETY BIRD HEAD START,55.7,165.79999999999998,5,14096,29.6960966,-91.21962687,BERWICK ELEMENTARY SCHOOL,10627,29.70570723,-91.20358874,MORGAN CITY JUNIOR HIGH SCHOOL,220.30000000000004,249.60000000000005,3,18727,29.71440031,-91.24017917,BERWICK HIGH SCHOOL,51267,29.71701287,-91.20438525,MORGAN CITY HIGH SCHOOL,182.9,1366.4000000000003,3,2849,29.7085886,-91.2010191,OCHSNER ST. MARY,2782,29.80074801,-91.52382805,FRANKLIN FOUNDATION HOSPITAL,172.60000000000002,1440.4,2,5884,29.7091,-91.1991,MORGAN CITY DIALYSIS CTR,6450,29.8057,-91.4983,FMCNA - FRANKLIN,3930.6,5159.499999999998,0,2838,30.2026861,-92.01936274,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,2855,30.40372006,-91.10634383,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,8390.327802,48.900000000000006,131.0,5,221,29.6937,-91.223271,Berwick Stazione,2832,29.696391,-91.2089025,Sweet-Simple Cupcakes-Cakes
6145,4530,4530,142,142,123862315,29.69772,-91.221038,70109,{'221010405001'},30.0,1.0,165.00000000000003,173.70000000000002,3,5,12609,29.69439056,-91.20843633,MORGAN CITY FIRE DEPARTMENT STATION 1,12292,29.70868188,-91.21264108,MORGAN CITY FIRE DEPARTMENT STATION 2,72.3,74.5,7,7,47283,29.693003000264845,-91.219208,Berwick Volunteer Fire Department V J Bella Central Station,43267,29.701106999729,-91.225096,Berwick Volunteer Fire Department Golden Farms Fire Substation,Morgan City,146.29999999999998,185.7,5,51388,29.69907,-91.20428,ST. MARY PARISH - BABY BEAR HEAD START CENTER,50784,29.7098,-91.24252,ST. MARY PARISH - TWEETY BIRD HEAD START,59.0,194.5,5,14096,29.6960966,-91.21962687,BERWICK ELEMENTARY SCHOOL,10627,29.70570723,-91.20358874,MORGAN CITY JUNIOR HIGH SCHOOL,226.7,278.3,3,18727,29.71440031,-91.24017917,BERWICK HIGH SCHOOL,51267,29.71701287,-91.20438525,MORGAN CITY HIGH SCHOOL,211.6,1380.2000000000005,3,2849,29.7085886,-91.2010191,OCHSNER ST. MARY,2782,29.80074801,-91.52382805,FRANKLIN FOUNDATION HOSPITAL,201.3,1454.1999999999998,2,5884,29.7091,-91.1991,MORGAN CITY DIALYSIS CTR,6450,29.8057,-91.4983,FMCNA - FRANKLIN,3944.6,5188.599999999998,0,2838,30.2026861,-92.01936274,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,2855,30.40372006,-91.10634383,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,12713.10159,59.9,159.70000000000002,5,221,29.6937,-91.223271,Berwick Stazione,2832,29.696391,-91.2089025,Sweet-Simple Cupcakes-Cakes
6146,4531,4531,143,143,123862336,29.688362,-91.218843,68869,{'221010405003'},69.0,1.0,200.80000000000004,209.5,3,5,12609,29.69439056,-91.20843633,MORGAN CITY FIRE DEPARTMENT STATION 1,12292,29.70868188,-91.21264108,MORGAN CITY FIRE DEPARTMENT STATION 2,69.1,158.0,7,7,47283,29.693003000264845,-91.219208,Berwick Volunteer Fire Department V J Bella Central Station,43267,29.701106999729,-91.225096,Berwick Volunteer Fire Department Golden Farms Fire Substation,Morgan City,171.3,221.5,5,51388,29.69907,-91.20428,ST. MARY PARISH - BABY BEAR HEAD START CENTER,50784,29.7098,-91.24252,ST. MARY PARISH - TWEETY BIRD HEAD START,108.4,219.5,5,14096,29.6960966,-91.21962687,BERWICK ELEMENTARY SCHOOL,10627,29.70570723,-91.20358874,MORGAN CITY JUNIOR HIGH SCHOOL,262.5,303.29999999999995,3,18727,29.71440031,-91.24017917,BERWICK HIGH SCHOOL,51267,29.71701287,-91.20438525,MORGAN CITY HIGH SCHOOL,236.6,1408.6,3,2849,29.7085886,-91.2010191,OCHSNER ST. MARY,2782,29.80074801,-91.52382805,FRANKLIN FOUNDATION HOSPITAL,226.3,1482.5999999999997,2,5884,29.7091,-91.1991,MORGAN CITY DIALYSIS CTR,6450,29.8057,-91.4983,FMCNA - FRANKLIN,3972.2,5212.799999999998,0,2838,30.2026861,-92.01936274,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,2855,30.40372006,-91.10634383,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,15257.01332,91.1,174.40000000000003,5,221,29.6937,-91.223271,Berwick Stazione,477,29.700864,-91.2016935,Cannata's Family Market
6147,4532,4532,144,144,123862338,29.688746,-91.218538,71064,{'221010405003'},18.0,1.0,204.00000000000009,212.7,3,5,12609,29.69439056,-91.20843633,MORGAN CITY FIRE DEPARTMENT STATION 1,12292,29.70868188,-91.21264108,MORGAN CITY FIRE DEPARTMENT STATION 2,64.0,161.20000000000002,7,7,47283,29.693003000264845,-91.219208,Berwick Volunteer Fire Department V J Bella Central Station,43267,29.701106999729,-91.225096,Berwick Volunteer Fire Department Golden Farms Fire Substation,Morgan City,174.5,224.7,5,51388,29.69907,-91.20428,ST. MARY PARISH - BABY BEAR HEAD START CENTER,50784,29.7098,-91.24252,ST. MARY PARISH - TWEETY BIRD HEAD START,103.3,222.7,5,14096,29.6960966,-91.21962687,BERWICK ELEMENTARY SCHOOL,10627,29.70570723,-91.20358874,MORGAN CITY JUNIOR HIGH SCHOOL,265.7,306.49999999999994,3,18727,29.71440031,-91.24017917,BERWICK HIGH SCHOOL,51267,29.71701287,-91.20438525,MORGAN CITY HIGH SCHOOL,239.8,1411.8000000000002,3,2849,29.7085886,-91.2010191,OCHSNER ST. MARY,2782,29.80074801,-91.52382805,FRANKLIN FOUNDATION HOSPITAL,229.5,1485.7999999999995,2,5884,29.7091,-91.1991,MORGAN CITY DIALYSIS CTR,6450,29.8057,-91.4983,FMCNA - FRANKLIN,3975.4,5215.999999999998,0,2838,30.2026861,-92.01936274,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,2855,30.40372006,-91.10634383,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,9685.982058,94.3,177.60000000000002,5,221,29.6937,-91.223271,Berwick Stazione,477,29.700864,-91.2016935,Cannata's Family Market
6148,4533,4533,145,145,123862346,29.690264,-91.218588,68850,{'221010405001'},27.0,1.0,187.20000000000005,195.9,3,5,12609,29.69439056,-91.20843633,MORGAN CITY FIRE DEPARTMENT STATION 1,12292,29.70868188,-91.21264108,MORGAN CITY FIRE DEPARTMENT STATION 2,46.5,144.4,7,7,47283,29.693003000264845,-91.219208,Berwick Volunteer Fire Department V J Bella Central Station,43267,29.701106999729,-91.225096,Berwick Volunteer Fire Department Golden Farms Fire Substation,Morgan City,157.7,207.9,5,51388,29.69907,-91.20428,ST. MARY PARISH - BABY BEAR HEAD START CENTER,50784,29.7098,-91.24252,ST. MARY PARISH - TWEETY BIRD HEAD START,85.80000000000001,205.9,5,14096,29.6960966,-91.21962687,BERWICK ELEMENTARY SCHOOL,10627,29.70570723,-91.20358874,MORGAN CITY JUNIOR HIGH SCHOOL,248.9,289.69999999999993,3,18727,29.71440031,-91.24017917,BERWICK HIGH SCHOOL,51267,29.71701287,-91.20438525,MORGAN CITY HIGH SCHOOL,223.0,1395.0000000000002,3,2849,29.7085886,-91.2010191,OCHSNER ST. MARY,2782,29.80074801,-91.52382805,FRANKLIN FOUNDATION HOSPITAL,212.7,1468.9999999999998,2,5884,29.7091,-91.1991,MORGAN CITY DIALYSIS CTR,6450,29.8057,-91.4983,FMCNA - FRANKLIN,3958.9,5199.499999999998,0,2838,30.2026861,-92.01936274,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,2855,30.40372006,-91.10634383,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,8372.282303,77.5,160.8,5,221,29.6937,-91.223271,Berwick Stazione,477,29.700864,-91.2016935,Cannata's Family Market
6149,4534,4534,146,146,123862349,29.690922,-91.218788,67937,{'221010405001'},38.0,2.0,194.60000000000005,203.3,3,5,12609,29.69439056,-91.20843633,MORGAN CITY FIRE DEPARTMENT STATION 1,12292,29.70868188,-91.21264108,MORGAN CITY FIRE DEPARTMENT STATION 2,53.9,151.8,7,7,47283,29.693003000264845,-91.219208,Berwick Volunteer Fire Department V J Bella Central Station,43267,29.701106999729,-91.225096,Berwick Volunteer Fire Department Golden Farms Fire Substation,Morgan City,165.1,215.3,5,51388,29.69907,-91.20428,ST. MARY PARISH - BABY BEAR HEAD START CENTER,50784,29.7098,-91.24252,ST. MARY PARISH - TWEETY BIRD HEAD START,93.2,213.3,5,14096,29.6960966,-91.21962687,BERWICK ELEMENTARY SCHOOL,10627,29.70570723,-91.20358874,MORGAN CITY JUNIOR HIGH SCHOOL,256.3,297.1,3,18727,29.71440031,-91.24017917,BERWICK HIGH SCHOOL,51267,29.71701287,-91.20438525,MORGAN CITY HIGH SCHOOL,230.4,1402.4000000000003,3,2849,29.7085886,-91.2010191,OCHSNER ST. MARY,2782,29.80074801,-91.52382805,FRANKLIN FOUNDATION HOSPITAL,220.1,1476.4,2,5884,29.7091,-91.1991,MORGAN CITY DIALYSIS CTR,6450,29.8057,-91.4983,FMCNA - FRANKLIN,3966.2,5206.799999999997,0,2838,30.2026861,-92.01936274,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,2855,30.40372006,-91.10634383,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,15966.690804999998,84.9,168.20000000000002,5,221,29.6937,-91.223271,Berwick Stazione,477,29.700864,-91.2016935,Cannata's Family Market
6150,4534,4534,146,146,123862349,29.690922,-91.218788,68656,{'221010405001'},38.0,2.0,194.60000000000005,203.3,3,5,12609,29.69439056,-91.20843633,MORGAN CITY FIRE DEPARTMENT STATION 1,12292,29.70868188,-91.21264108,MORGAN CITY FIRE DEPARTMENT STATION 2,53.9,151.8,7,7,47283,29.693003000264845,-91.219208,Berwick Volunteer Fire Department V J Bella Central Station,43267,29.701106999729,-91.225096,Berwick Volunteer Fire Department Golden Farms Fire Substation,Morgan City,165.1,215.3,5,51388,29.69907,-91.20428,ST. MARY PARISH - BABY BEAR HEAD START CENTER,50784,29.7098,-91.24252,ST. MARY PARISH - TWEETY BIRD HEAD START,93.2,213.3,5,14096,29.6960966,-91.21962687,BERWICK ELEMENTARY SCHOOL,10627,29.70570723,-91.20358874,MORGAN CITY JUNIOR HIGH SCHOOL,256.3,297.1,3,18727,29.71440031,-91.24017917,BERWICK HIGH SCHOOL,51267,29.71701287,-91.20438525,MORGAN CITY HIGH SCHOOL,230.4,1402.4000000000003,3,2849,29.7085886,-91.2010191,OCHSNER ST. MARY,2782,29.80074801,-91.52382805,FRANKLIN FOUNDATION HOSPITAL,220.1,1476.4,2,5884,29.7091,-91.1991,MORGAN CITY DIALYSIS CTR,6450,29.8057,-91.4983,FMCNA - FRANKLIN,3966.2,5206.799999999997,0,2838,30.2026861,-92.01936274,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,2855,30.40372006,-91.10634383,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,15966.690804999998,84.9,168.20000000000002,5,221,29.6937,-91.223271,Berwick Stazione,477,29.700864,-91.2016935,Cannata's Family Market
6151,4535,4535,147,147,123862371,29.696179,-91.204012,69684,{'221010403003'},13.0,1.0,47.1,105.1,4,5,12609,29.69439056,-91.20843633,MORGAN CITY FIRE DEPARTMENT STATION 1,12715,29.70085613,-91.19481365,MORGAN CITY FIRE DEPARTMENT STATION 3 - CENTRAL,102.5,132.60000000000002,7,7,47279,29.70040299953932,-91.194022,Morgan City Fire Department Station 3 Central Station,47283,29.693003000264845,-91.219208,Berwick Volunteer Fire Department V J Bella Central Station,Morgan City,44.400000000000006,171.10000000000005,5,51388,29.69907,-91.20428,ST. MARY PARISH - BABY BEAR HEAD START CENTER,50782,29.7151,-91.1966,ST. MARY PARISH - YOGI BEAR HEAD START CENTER,114.5,124.20000000000002,5,10627,29.70570723,-91.20358874,MORGAN CITY JUNIOR HIGH SCHOOL,11734,29.7115879,-91.21476375,JULIA B. MAITLAND SCHOOL,198.30000000000007,297.4,3,51267,29.71701287,-91.20438525,MORGAN CITY HIGH SCHOOL,18727,29.71440031,-91.24017917,BERWICK HIGH SCHOOL,131.60000000000002,1419.4000000000003,3,2849,29.7085886,-91.2010191,OCHSNER ST. MARY,2782,29.80074801,-91.52382805,FRANKLIN FOUNDATION HOSPITAL,121.30000000000004,1493.4,2,5884,29.7091,-91.1991,MORGAN CITY DIALYSIS CTR,6450,29.8057,-91.4983,FMCNA - FRANKLIN,3985.1,5103.799999999997,0,2838,30.2026861,-92.01936274,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,2855,30.40372006,-91.10634383,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,7592.630945,52.8,69.4,5,2832,29.696391,-91.2089025,Sweet-Simple Cupcakes-Cakes,477,29.700864,-91.2016935,Cannata's Family Market
6152,4536,4536,148,148,123862374,29.696729,-91.204302,68349,{'221010403003'},13.0,1.0,47.60000000000001,99.8,3,5,12609,29.69439056,-91.20843633,MORGAN CITY FIRE DEPARTMENT STATION 1,12292,29.70868188,-91.21264108,MORGAN CITY FIRE DEPARTMENT STATION 2,103.2,126.0,7,7,47279,29.70040299953932,-91.194022,Morgan City Fire Department Station 3 Central Station,47283,29.693003000264845,-91.219208,Berwick Volunteer Fire Department V J Bella Central Station,Morgan City,37.9,164.50000000000003,5,51388,29.69907,-91.20428,ST. MARY PARISH - BABY BEAR HEAD START CENTER,50782,29.7151,-91.1966,ST. MARY PARISH - YOGI BEAR HEAD START CENTER,107.9,117.6,5,10627,29.70570723,-91.20358874,MORGAN CITY JUNIOR HIGH SCHOOL,11734,29.7115879,-91.21476375,JULIA B. MAITLAND SCHOOL,191.70000000000005,290.79999999999995,3,51267,29.71701287,-91.20438525,MORGAN CITY HIGH SCHOOL,18727,29.71440031,-91.24017917,BERWICK HIGH SCHOOL,125.0,1412.8000000000002,3,2849,29.7085886,-91.2010191,OCHSNER ST. MARY,2782,29.80074801,-91.52382805,FRANKLIN FOUNDATION HOSPITAL,114.70000000000002,1486.7999999999995,2,5884,29.7091,-91.1991,MORGAN CITY DIALYSIS CTR,6450,29.8057,-91.4983,FMCNA - FRANKLIN,3978.6,5097.299999999997,0,2838,30.2026861,-92.01936274,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,2855,30.40372006,-91.10634383,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,8668.00826,46.2,62.8,5,2832,29.696391,-91.2089025,Sweet-Simple Cupcakes-Cakes,477,29.700864,-91.2016935,Cannata's Family Market
6153,4537,4537,149,149,123862376,29.69725,-91.204575,68938,{'221010403003'},34.0,2.0,53.80000000000001,96.1,3,5,12609,29.69439056,-91.20843633,MORGAN CITY FIRE DEPARTMENT STATION 1,12292,29.70868188,-91.21264108,MORGAN CITY FIRE DEPARTMENT STATION 2,102.6,122.3,7,7,47279,29.70040299953932,-91.194022,Morgan City Fire Department Station 3 Central Station,47283,29.693003000264845,-91.219208,Berwick Volunteer Fire Department V J Bella Central Station,Morgan City,31.700000000000003,158.3,5,51388,29.69907,-91.20428,ST. MARY PARISH - BABY BEAR HEAD START CENTER,50782,29.7151,-91.1966,ST. MARY PARISH - YOGI BEAR HEAD START CENTER,101.7,114.0,5,10627,29.70570723,-91.20358874,MORGAN CITY JUNIOR HIGH SCHOOL,11734,29.7115879,-91.21476375,JULIA B. MAITLAND SCHOOL,185.50000000000003,287.19999999999993,3,51267,29.71701287,-91.20438525,MORGAN CITY HIGH SCHOOL,18727,29.71440031,-91.24017917,BERWICK HIGH SCHOOL,118.8,1409.2000000000005,3,2849,29.7085886,-91.2010191,OCHSNER ST. MARY,2782,29.80074801,-91.52382805,FRANKLIN FOUNDATION HOSPITAL,108.5,1483.1999999999998,2,5884,29.7091,-91.1991,MORGAN CITY DIALYSIS CTR,6450,29.8057,-91.4983,FMCNA - FRANKLIN,3974.7,5091.199999999997,0,2838,30.2026861,-92.01936274,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,2855,30.40372006,-91.10634383,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,15956.230178000002,42.6,56.6,5,2832,29.696391,-91.2089025,Sweet-Simple Cupcakes-Cakes,477,29.700864,-91.2016935,Cannata's Family Market
6154,4537,4537,149,149,123862376,29.69725,-91.204575,69222,{'221010403003'},34.0,2.0,53.80000000000001,96.1,3,5,12609,29.69439056,-91.20843633,MORGAN CITY FIRE DEPARTMENT STATION 1,12292,29.70868188,-91.21264108,MORGAN CITY FIRE DEPARTMENT STATION 2,102.6,122.3,7,7,47279,29.70040299953932,-91.194022,Morgan City Fire Department Station 3 Central Station,47283,29.693003000264845,-91.219208,Berwick Volunteer Fire Department V J Bella Central Station,Morgan City,31.700000000000003,158.3,5,51388,29.69907,-91.20428,ST. MARY PARISH - BABY BEAR HEAD START CENTER,50782,29.7151,-91.1966,ST. MARY PARISH - YOGI BEAR HEAD START CENTER,101.7,114.0,5,10627,29.70570723,-91.20358874,MORGAN CITY JUNIOR HIGH SCHOOL,11734,29.7115879,-91.21476375,JULIA B. MAITLAND SCHOOL,185.50000000000003,287.19999999999993,3,51267,29.71701287,-91.20438525,MORGAN CITY HIGH SCHOOL,18727,29.71440031,-91.24017917,BERWICK HIGH SCHOOL,118.8,1409.2000000000005,3,2849,29.7085886,-91.2010191,OCHSNER ST. MARY,2782,29.80074801,-91.52382805,FRANKLIN FOUNDATION HOSPITAL,108.5,1483.1999999999998,2,5884,29.7091,-91.1991,MORGAN CITY DIALYSIS CTR,6450,29.8057,-91.4983,FMCNA - FRANKLIN,3974.7,5091.199999999997,0,2838,30.2026861,-92.01936274,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,2855,30.40372006,-91.10634383,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,15956.230178000002,42.6,56.6,5,2832,29.696391,-91.2089025,Sweet-Simple Cupcakes-Cakes,477,29.700864,-91.2016935,Cannata's Family Market
6155,4538,4538,150,150,123862378,29.697795,-91.204862,68806,{'221010403003'},17.0,1.0,51.6,89.60000000000001,3,5,12609,29.69439056,-91.20843633,MORGAN CITY FIRE DEPARTMENT STATION 1,12292,29.70868188,-91.21264108,MORGAN CITY FIRE DEPARTMENT STATION 2,101.2,115.8,7,7,47279,29.70040299953932,-91.194022,Morgan City Fire Department Station 3 Central Station,47283,29.693003000264845,-91.219208,Berwick Volunteer Fire Department V J Bella Central Station,Morgan City,25.3,151.80000000000004,5,51388,29.69907,-91.20428,ST. MARY PARISH - BABY BEAR HEAD START CENTER,50782,29.7151,-91.1966,ST. MARY PARISH - YOGI BEAR HEAD START CENTER,95.2,107.5,5,10627,29.70570723,-91.20358874,MORGAN CITY JUNIOR HIGH SCHOOL,11734,29.7115879,-91.21476375,JULIA B. MAITLAND SCHOOL,179.00000000000003,280.7,3,51267,29.71701287,-91.20438525,MORGAN CITY HIGH SCHOOL,18727,29.71440031,-91.24017917,BERWICK HIGH SCHOOL,112.30000000000004,1402.7000000000005,3,2849,29.7085886,-91.2010191,OCHSNER ST. MARY,2782,29.80074801,-91.52382805,FRANKLIN FOUNDATION HOSPITAL,102.00000000000004,1476.6999999999998,2,5884,29.7091,-91.1991,MORGAN CITY DIALYSIS CTR,6450,29.8057,-91.4983,FMCNA - FRANKLIN,3968.3,5084.799999999997,0,2838,30.2026861,-92.01936274,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,2855,30.40372006,-91.10634383,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,8662.499241,36.1,50.1,5,2832,29.696391,-91.2089025,Sweet-Simple Cupcakes-Cakes,477,29.700864,-91.2016935,Cannata's Family Market
6156,4539,4539,151,151,123862381,29.698847,-91.205429,70570,{'221010403003'},13.0,1.0,61.70000000000001,84.3,3,5,12609,29.69439056,-91.20843633,MORGAN CITY FIRE DEPARTMENT STATION 1,12292,29.70868188,-91.21264108,MORGAN CITY FIRE DEPARTMENT STATION 2,88.6,111.5,7,7,47279,29.70040299953932,-91.194022,Morgan City Fire Department Station 3 Central Station,47283,29.693003000264845,-91.219208,Berwick Volunteer Fire Department V J Bella Central Station,Morgan City,12.9,139.20000000000002,5,51388,29.69907,-91.20428,ST. MARY PARISH - BABY BEAR HEAD START CENTER,50782,29.7151,-91.1966,ST. MARY PARISH - YOGI BEAR HEAD START CENTER,82.60000000000001,102.4,5,10627,29.70570723,-91.20358874,MORGAN CITY JUNIOR HIGH SCHOOL,11734,29.7115879,-91.21476375,JULIA B. MAITLAND SCHOOL,166.40000000000003,276.49999999999994,3,51267,29.71701287,-91.20438525,MORGAN CITY HIGH SCHOOL,18727,29.71440031,-91.24017917,BERWICK HIGH SCHOOL,99.70000000000002,1398.5000000000002,3,2849,29.7085886,-91.2010191,OCHSNER ST. MARY,2782,29.80074801,-91.52382805,FRANKLIN FOUNDATION HOSPITAL,89.40000000000002,1472.4999999999998,2,5884,29.7091,-91.1991,MORGAN CITY DIALYSIS CTR,6450,29.8057,-91.4983,FMCNA - FRANKLIN,3963.1,5072.299999999998,0,2838,30.2026861,-92.01936274,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,2855,30.40372006,-91.10634383,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,8472.514272,37.5,46.8,5,477,29.700864,-91.2016935,Cannata's Family Market,2832,29.696391,-91.2089025,Sweet-Simple Cupcakes-Cakes
6157,4540,4540,152,152,123862388,29.699392,-91.205709,68799,{'221010403003'},7.0,1.0,68.20000000000002,77.8,4,5,12609,29.69439056,-91.20843633,MORGAN CITY FIRE DEPARTMENT STATION 1,12292,29.70868188,-91.21264108,MORGAN CITY FIRE DEPARTMENT STATION 2,82.1,105.0,7,7,47279,29.70040299953932,-91.194022,Morgan City Fire Department Station 3 Central Station,47283,29.693003000264845,-91.219208,Berwick Volunteer Fire Department V J Bella Central Station,Morgan City,19.4,132.7,5,51388,29.69907,-91.20428,ST. MARY PARISH - BABY BEAR HEAD START CENTER,50782,29.7151,-91.1966,ST. MARY PARISH - YOGI BEAR HEAD START CENTER,76.10000000000001,95.9,5,10627,29.70570723,-91.20358874,MORGAN CITY JUNIOR HIGH SCHOOL,11734,29.7115879,-91.21476375,JULIA B. MAITLAND SCHOOL,159.9,271.4,3,51267,29.71701287,-91.20438525,MORGAN CITY HIGH SCHOOL,18727,29.71440031,-91.24017917,BERWICK HIGH SCHOOL,93.2,1395.5000000000002,3,2849,29.7085886,-91.2010191,OCHSNER ST. MARY,2782,29.80074801,-91.52382805,FRANKLIN FOUNDATION HOSPITAL,82.9,1469.4999999999998,2,5884,29.7091,-91.1991,MORGAN CITY DIALYSIS CTR,6450,29.8057,-91.4983,FMCNA - FRANKLIN,3960.1,5065.899999999999,0,2838,30.2026861,-92.01936274,OCHSNER LAFAYETTE GENERAL MEDICAL CENTER,2855,30.40372006,-91.10634383,OUR LADY OF THE LAKE REGIONAL MEDICAL CENTER,6280.499274,31.0,41.9,5,477,29.700864,-91.2016935,Cannata's Family Market,1206,29.702826,-91.2028275,Ginger's Bakery
